"","s161_P3_258","s180_P2_392","s201_P2_195","s217_P2_360","s220_P3_264","s243_P2_408","s259_P1_379","s282_P2_631","s284_P2_534","s295_P2_794","s306_P2_685","s332_P2_760","s358_P2_865","s359_P2_950","s364_P2_972","s486_P3_279","s697_P2_870","s732_P2_199","s735_P2_479","s738_P2_114"
"DPEP3",0,0,0,0,0,0,0,0,0,2.04560229412579e-06,0,0,0,0,3.4796110472976e-06,0,0,0,0,0
"DPP10",0,0,0,0,0,1.06397524525673e-05,2.13974088304853e-06,0.000308787009744712,0,0,0,0,0,0.000794943024635019,7.13246961016176e-07,0,0,0.000658146207387726,0.000308166908470571,4.60876133947331e-06
"DPP4",0.0104354312112691,0.00112094573274797,0.0327212344137175,0.0100633583423833,0.00578670731028868,0.00337173570109867,0.000753040742176834,0.000524246566106181,0.000281704611217448,0.00909558211469482,0.00715747696591809,0.000615419881950734,0.00183860643199174,0.00227730839228103,0.0242509277317701,0.000161625423542617,0.000197838352916071,0.00356410805147089,4.26826440207275e-05,0.00150435971143513
"DPP6",3.80483270639115e-06,6.92012629875767e-06,2.02876220429422e-05,1.48840823018879e-06,1.90241635319558e-06,1.38402525975153e-05,4.34734758063048e-06,2.97681646037758e-06,0,8.65015787344708e-06,1.44911586021016e-06,7.44204115094396e-07,3.17069392199263e-06,0,8.69469516126096e-06,2.97681646037758e-06,1.26827756879705e-06,6.92012629875767e-06,0,1.33956740716991e-05
"DPY19L4",0.000531301614822936,0.000332056932778749,0.00185813118853619,0.000312514702220401,0.00115084656196431,0.000230181704344631,0.000797320473772688,0.00110701084209206,0.000758983200956593,0.00108413324983193,0.00128321951607593,0.000897001606560162,0.000985868356259995,0.000650729735595545,0.00105229427027373,0.000824781714137765,0.000824529257674271,0.0005638939629685,0.0018512027485572,0.000134671284049616
"DRD1",0,1.19276213648544e-05,0,4.29545015248199e-05,0,2.16865842997352e-06,1.21000115048789e-05,1.34232817265062e-06,5.7062202379205e-06,1.08432921498676e-06,0.000197808883731934,0,9.85619859277178e-06,0,0,4.47442724216874e-07,1.55624188306923e-06,0,0,5.27982414575911e-05
"DRD2",0,1.9937394169601e-05,0,0,0,0,6.24091268236338e-06,2.12084976405777e-05,0,0,6.24091268236338e-06,0,1.32059224519701e-05,1.81249037905464e-06,0,8.4833990562311e-06,1.76078966026268e-05,1.81249037905464e-06,3.43250197529986e-05,2.12084976405777e-06
"DRD4",0,0,1.98419631962671e-05,1.48293108529489e-06,0,3.92006928448292e-07,8.44338859415621e-07,3.46017253235475e-06,1.6707723997625e-06,2.35204157068975e-06,4.22169429707811e-07,0,1.6707723997625e-06,0,0,9.88620723529928e-07,1.6707723997625e-06,0,1.26650828912343e-06,4.44879325588468e-06
"DRD5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21865840741413e-06,0,0,0
"DSC1",1.28412025603687e-05,3.49106136316749e-05,0.000117746614949416,0,5.13648102414748e-05,0,9.05743191918581e-06,2.98348107473872e-05,0,0.000148370107934619,0,0,2.56824051207374e-05,2.61829602237562e-05,9.96317511110439e-05,0,0.000333871266569586,0,1.81148638383716e-05,0
"DSC2",0.0220712081713008,0.00635216381173879,0.0375942526591813,0.000110077418330421,0.0527676255126795,0.00253923899118788,0.0071417030445987,0.0849109685646286,0.00816000803408928,0.0143214973174039,0.0199517142640731,0.0573362037615713,0.0445839557603784,0.00499040367890518,0.0212050680176734,0.000178875804786934,0.121379808320331,0.00382957488880782,0.00484690136608374,0.00538003382089933
"DSC3",1.65735417923978e-06,3.00787620729323e-05,4.91934296596519e-06,0,2.48603126885968e-06,0,0.00345337876210756,0.00015620262614194,1.65735417923978e-06,4.07518711955857e-05,0.000641154366564129,4.61682638843171e-06,2.48603126885968e-06,1.94056529502789e-06,0.00359616597125668,0,0.0111052698994454,9.70282647513945e-07,3.27956197731012e-06,0
"DSCAM",0,0,0,2.11195134115176e-06,5.79738988541617e-07,2.96237090737743e-07,3.39844935083888e-07,3.67479533360406e-05,2.89869494270808e-07,0,0,0,1.15947797708323e-06,5.92474181475487e-07,0,0,9.85556280520749e-06,8.8871127221323e-07,0,0
"DSCAML1",1.5526966251476e-06,1.32305792247051e-06,1.20317089220356e-06,2.01560948128752e-06,3.62295879201107e-06,1.32305792247051e-06,3.12824431972925e-05,2.01560948128752e-05,0.000122145467844945,0,0,2.01560948128752e-06,3.1053932502952e-06,3.52815445992135e-05,0,1.71326805909439e-05,5.17565541715867e-06,0,6.2564886394585e-05,8.16321839921446e-05
"DSG1",0.000259249902578387,0,4.81401464395866e-05,0,1.29624951289193e-05,0,5.88379567594947e-05,1.86039235592775e-05,7.7774970773516e-05,9.43358253339356e-05,4.27912412796325e-05,0,0,0,8.0233577399311e-05,0,0.00150364943495464,5.0312440178099e-05,1.60467154798622e-05,0
"DSG2",0.215278177798017,0.0644948497668239,0.261461560672042,0.0012550629508598,0.335765130942746,0.0625404603799504,0.0668323665617447,0.185405326604703,0.0881635258606156,0.200103920303858,0.337044030659108,0.35167007906709,0.270069224935776,0.148584174166514,0.204154541092327,0.0661666307220941,0.167154866092081,0.0299320860297747,0.0294091160107368,0.0328168099446129
"DSG3",0,1.87638041782635e-05,1.46467937258647e-05,1.23765657141055e-05,1.16154648257647e-05,0,0.0229325215535707,1.23765657141055e-05,0.00434999738498129,6.2546013927545e-06,2.19701905887971e-05,0,5.80773241288234e-06,6.2546013927545e-06,2.19701905887971e-05,1.23765657141055e-05,0.0831366673295061,6.2546013927545e-06,0,0
"DSG4",8.19285191122801e-05,4.3729976573169e-05,0,0,9.10316879025335e-06,0,2.55374845658009e-05,0,6.37221815317734e-05,1.24942790209054e-05,0,0,0,0,0.000446905979901516,0,8.19285191122801e-05,0,0,0
"DSP",0.285314725380179,0.0675060905859379,0.420698284118741,0.00065208721340876,0.124503845083501,0.00081851982315614,0.123645072326104,0.386156124198893,0.245557430698703,0.0874316377250267,0.112199883771095,0.157682276126176,0.400370981893507,0.115736511025938,0.0657243098968359,0.0259056465690571,0.903869288711756,0.507810752650588,0.511752902472487,0.145325413130178
"DUOX1",0.000347924606560865,0.000431001691556022,0.000851912052760379,0.00104485342476077,0.000137061208645189,0.000118522502115353,0.00581359518976156,0.00464762356484235,5.25471587605864e-05,7.54234104370429e-05,2.4721765895542e-05,0.0028014239463524,0.00198189453383954,0.00027954070862552,0.00205002771512193,0.0014594916997331,0.006441866263154,9.6972956276198e-05,0.000197774127164336,0.000783955014831531
"DUOX2",0,3.60061759934202e-05,3.80681621656567e-05,4.09753396097427e-05,1.93718412622078e-06,4.49178842233286e-05,0.000703052151654529,0.000247368967963075,4.07137987807821e-05,0,2.34727846625087e-05,0.000226981515775926,0.00157109507004758,3.38141832433218e-05,0.000171032098164904,7.06101447049268e-05,4.64924190292987e-05,0,9.38911386500349e-06,0
"DUOXA1",0.00110838431987887,0.00815653014711646,0.00223891105533384,0.00770919865914242,0.000806097687184634,0.00104569558686638,0.0216140167683746,0.0320231217071554,0.000705335476286555,0.000104569558686638,0.00068889570933349,0.0425488464456514,0.045746043747728,0.00188225205635949,0.0203224234253379,0.00491209383025704,0.0122929897295657,0.000418278234746552,8.61119636666862e-05,0.000296507640736247
"DUSP15",5.16625120473639e-06,7.65017300462839e-06,0,6.88096090967105e-06,1.93734420177614e-06,0,1.62862650928807e-06,1.37619218193421e-06,6.45781400592048e-07,0,0,0,5.81203260532844e-06,2.78188109259214e-06,0,2.20190749109474e-05,5.16625120473639e-06,0,5.70019278250825e-06,4.12857654580263e-06
"DYNAP",0,0,2.23291638737631e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,9.60529038000642e-08,0,0,0
"DYNC2H1",0.00022010237966784,0.00012873913720196,0.00056554871237051,0.000181597033452949,0.000606052284491839,0.000156378931510468,0.000647012009514305,0.000257722344053651,2.79001051684222e-05,7.2734386749055e-06,0.00829586173390051,0.00101444925871581,0.00129115331695503,0.00023129680454973,0.000415936795386067,0.000387959258130585,0.0011764761346836,0.000102555485316168,3.60321894308081e-05,0.000197190611010245
"DYSF",0.00085801823798578,0.000628387786101804,0.000889609589308086,0.000932600402028786,0.00208964802104044,0.00162311495553864,0.00144231257672474,0.00174767798916777,0.00113114116058786,0.000615017833206021,0.000114504204564407,0.00428010509711585,0.00298934842429918,0.000310182907182167,0.000753083143400436,0.00220260501454766,0.00329808812198738,0.000641757738997587,0.00016955430291268,0.000348777386124587
"ECE1",0.00688869563065482,0.00783206623952829,0.0281380868066078,0.00955865399135631,0.00838748173639329,0.00274682101630358,0.00693494311567265,0.0527598760803943,0.00192488314282576,0.00497647102599924,0.015946905967267,0.0272769758902127,0.013370921676173,0.00313739995637648,0.0187431694994681,0.0331971246303164,0.00808844903722825,0.0048513703986031,0.0159083265911733,0.0045224195916457
"ECEL1",0,0.000199589554460793,0,4.43746580441585e-06,0,1.83109682991553e-06,0,0.000337247401135605,0.00113674985506791,9.15548414957764e-06,0,0,6.45881822731431e-05,0,0,0.000102061713501565,0,0,0.000312066420566363,0
"ECSCR",2.25806759004664e-05,2.77101305097002e-05,4.01742107640598e-05,2.94379975594618e-05,1.90386090925501e-05,7.69320728624572e-05,8.5370197873627e-05,3.02912728510404e-05,3.36496346752048e-05,1.09382094117238e-05,1.25544408637687e-05,2.98646352052511e-05,6.24289274895246e-05,2.00533839214936e-05,7.90929774417427e-05,1.96253317063079e-05,2.78937761123408e-05,2.36994537254015e-05,5.02177634550747e-06,1.70655058315721e-05
"EDA",2.09271783739256e-05,2.56250097358868e-05,5.34577930062937e-06,3.19419091047418e-05,2.19237106774459e-05,1.74056669904137e-05,3.86540964814739e-05,5.24419403212179e-05,1.09618553387229e-05,4.83490749733714e-06,0,1.43023473603322e-06,2.29202429809661e-05,3.86792599786971e-06,1.64485516942442e-06,5.00582157611626e-05,9.56671011379456e-05,1.93396299893485e-06,9.04670343183432e-06,2.86046947206643e-06
"EDA2R",0,6.27587284665812e-06,6.39819083691346e-06,4.42663300223189e-06,0,2.82414278099615e-05,6.39819083691346e-06,2.21331650111595e-05,0.000324430549279312,0,0,2.21331650111595e-06,0.000585068574823929,0,0.00014715838924901,0.000489142946746624,2.73396530291555e-05,0,6.39819083691346e-06,0.000192558535597087
"EDAR",0,4.57944322636437e-05,0,0,3.19718295220909e-07,8.03411092344627e-07,1.59537769349564e-05,2.43789722638686e-05,2.36591538463472e-05,0,9.6272791848875e-07,0,0,0,0,1.17191948428891e-07,1.21492952183945e-05,3.21364436937851e-06,1.37532559784107e-07,2.8126067622934e-06
"EDNRA",0.00146790665517487,4.06549150092371e-06,0.00316369212371958,1.11000270734441e-05,0.00153866897151178,0.00104754164340468,2.09979410881528e-05,0.000547072762905461,0,0.00100146607306087,6.53269278298086e-05,0.00449074588169406,0.00153208643045718,6.77581916820618e-05,0.00623054640934973,0.000401186692797338,0.000144815903201108,2.03274575046185e-05,0.000167983528705222,5.07429809071732e-05
"EDNRB",8.3778318495243e-05,9.8696619476243e-05,0.000317629343542362,6.70359809747025e-05,2.85607903961056e-05,0.000264922504909915,0.000539534775332231,0.000122899298453621,4.76013173268426e-05,0.00016103132651387,3.0457608284884e-05,0.000192169812127481,6.4737791564506e-05,0.000155836767594068,0.000674422820252187,4.4690653983135e-05,7.04499496437271e-05,0.000327257211947543,3.0457608284884e-05,4.4690653983135e-05
"EEF1A1",0.111271491421834,0.0967659512398621,0.194669117047664,0.0524966234640827,0.0989378714698174,0.0791356512245299,0.0745156819265561,0.114592845655321,0.124867879300576,0.0743960054856729,0.116053431462315,0.151651700749517,0.111825717506375,0.146827847751208,0.0848595470668887,0.0884309162790635,0.242597382440106,0.0617046878152355,0.107047196957366,0.0489277396053937
"EFCAB14",0.0240456487051628,0.065934991371598,0.065272903329888,0.025632282672963,0.0269655063375412,0.0160558135970654,0.0372053940747199,0.0345168805561756,0.0142854631467349,0.105003932737009,0.0430782615288344,0.0271115423334738,0.0197462354934906,0.0643202857406022,0.0443385882522455,0.0149158682434844,0.0209017894085011,0.0419957768135868,0.0276040020554373,0.0080866194774593
"EFNA1",0.01463221109019,0.0318649910536806,0.0647130290393511,0.0273938974877114,0.00757572121710476,0.010117566731528,0.0340493559680816,0.0393205100745382,0.0726111148100716,0.103769915195159,0.0110918251526467,0.017060313060685,0.00520115536587388,0.0610598784194745,0.00918944816425671,0.00982462882434885,0.0305962287556461,0.0408075191504962,0.0234733974160663,0.0593903237940368
"EFNA2",0,2.89310050559102e-06,3.08804051874314e-05,0,2.76814096463282e-06,0,0,0,4.98265373633908e-05,0,0,2.02949849676432e-05,8.58123699036175e-05,1.44655025279551e-05,0,1.31320490967103e-05,2.76814096463282e-06,0,1.96511669374563e-05,5.96911322577741e-06
"EFNA3",5.83217129622712e-05,9.12674530552483e-05,0.000250600281487914,0.000283584944929271,9.95964378542317e-05,5.83716840971545e-05,0.000323110632530774,0.000237281921375347,0.000523443654636241,0.000193338100960933,0.000125936821340735,0.000100167735913798,6.90879011751064e-05,0.000720824538094989,0.000160283227160935,1.98855296749184e-05,0.000262897234148591,6.72382690233045e-05,0.000234064395219144,0.000189344826035093
"EFNA4",0.000152136475543995,0.00079660279828208,0.000821312703044138,0.000189326724312219,0.000158262776572613,0.000311985793790298,0.000291659340569651,0.00114308645998398,0.000263430944230542,0.00118386909276151,0.000170329054892676,0.000294752951264356,0.000109252368343674,0.00120610365174396,0.0007167843286587,0.000136602826402487,0.000182767980687082,0.00106687999126504,0.000653316922876019,0.000272157166198814
"EFNA5",0.00865277432510572,0.00296782931042869,0.000398365132375757,0.000661691614423306,0.00875360114457199,0.00233555263125041,0.00463215270204368,0.0123453757035589,0.0248625279352832,0.00823250473621714,0.00214693792725942,0.00233219175575428,0.00109992893963208,0.00308396176170634,0.00627003557595931,0.00521788854697365,0.0110456055707538,0.00145380624192014,0.00210762947942988,0.000596607193332489
"EFNB1",0.00177287129263044,0.00323070406006431,0.00991743977243813,0.00110886173548398,0.000564095411291505,0.0055301777047181,0.00767865138816497,0.00365773848492226,0.00348276536184313,0.000608104922252313,0.00212299000087082,0.00654780346066331,0.012774418342973,0.000693955028923228,0.00153180257871322,0.00453753748370918,0.0420827264582276,0.00111605138672189,0.000839545644102436,0.000842935617924472
"EFNB2",0.0907667845855566,0.00595135900706918,0.00126669240185056,0.00559927657874205,0.0278878480528863,0.0054880881965084,0.00914447802431841,0.00427154392893256,0.015362479394511,0.00443399442890146,0.012666999210292,0.0521774053152248,0.0647336755823423,0.00634659656568711,0.0100699153955334,0.00346015175404898,0.0289647073977428,0.00758947512676998,0.00342411827349557,0.00063033772263683
"EFNB3",7.49471021705917e-06,2.15053242878818e-05,0.000131546803606941,0.000110730749006497,4.87156164108846e-05,1.07526621439409e-05,2.77709918725764e-05,0.000409552085366495,4.99647347803945e-06,3.01074540030345e-05,0,0.000282135881030252,0.000106175061408338,0.000303225072459134,0.000254336974987113,0.000793317557950655,0.000284798988248249,1.07526621439409e-05,0.000638732813069256,0.00148652238392283
"EFR3A",0.00335331565127962,0.00117678285050983,0.00138010769440564,0.0016796562023922,0.00428325644450702,0.00159399470574794,0.00086839216921329,0.0010981261709356,0.00233369673765331,0.00315477321235047,0.00225445635330209,0.00478606182680444,0.00784959627030995,0.00244870350204457,0.00290640397997946,0.000996141663044922,0.00757388164726536,0.00219319069095983,0.00201001656132848,0.000325947474698243
"EGF",0.000670600980797846,0.000220584818853364,0.000927132719601758,6.19040787947937e-06,0.000163418563991191,0.000116702175828752,0.000101900981883273,4.40199904309778e-05,7.10510346988171e-05,0.000226965610922125,0,0.000284070939358331,8.52612416385805e-05,0.000181088778339954,0.000250576184958867,0.000137564619543986,0.000298414345735032,0.000197186435020995,2.67281263956125e-05,1.03173464657989e-05
"EGFR",0.00240056108247386,0.000140455134535155,0.00492069209211114,0.00165751112053058,0.0050792013076941,0.00127016002951426,0.00309842295092794,0.0167777647418458,0.000341403978425112,0.0031292696722552,0.00482276494237857,0.00288659419337608,0.00143041017694151,0.000140797004385673,0.00308729015841921,0.000522502272129098,0.00276642357130271,0.000188313922821656,0.000337229937508706,0.000456629391059368
"EHD1",0.00629447044416481,0.00159007851180073,0.00540297431804591,0.00335593228138705,0.00741193955130006,0.00206378037544346,0.00148774569723326,0.00124281076619869,0.00169694110337066,0.00317287241323496,0.00473926114855868,0.00911566196424412,0.0112778542717805,0.00147020738867814,0.00388024150597841,0.00118862989986564,0.00207711141801379,0.00134600507077182,0.00109957395281625,0.000792419933243763
"EHD2",0.00377526761611434,0.000598456640772836,0.00835758700795894,0.00604711599920371,0.0018933471893812,0.00231103657882642,0.00443008079542019,0.00289335693741804,0.000103528715638082,0.00194759580101883,0.015806681328297,0.0115555142535334,0.00354929250546031,0.00426605264522661,0.00153645440792769,0.00831480258238596,0.00577669878462169,0.00315644836716845,0.000699017545949085,0.00338522761677911
"EHD3",0.00183955615671162,0.00240906256645484,0.0109181151454617,0.000990308232517891,0.00107681336002631,0.00625136488763599,0.00825979145787104,0.00419577961672054,0.00233309561339034,0.000518405868730789,0.00490524013781613,0.00151152309173783,0.023914230037251,0.00121977851466068,0.000822814474730448,0.00591578865214635,0.0159296589726559,0.000670878183063375,0.000632934211331114,0.00229334538056775
